id,name,host_id,host_response_time,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1275895994746403859,Bernabeu Luxe Apartment (Staymadrid),13253937,within an hour,True,True,Castillejos,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,$222.00,2,365,1.3,365.0,7,19,35,50,50,5,4.9,4.94,4.62,4.74,4.92,4.7
1276345247573919015,Studio Relatores,528979463,within an hour,True,True,Sol,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,$132.00,1,1125,2.5,181.0,15,35,65,2,2,0,4.5,5.0,5.0,4.5,4.5,4.5
1276637373850621510,Magnífico dúplex el Encinar,34350904,within an hour,True,True,Valdefuentes,Entire rental unit,Entire home/apt,8,1.0,1.0,5.0,$169.00,12,365,11.6,1125.0,21,39,39,27,27,4,4.78,4.78,4.85,4.78,4.74,4.59
1276780039770478716,Punta me Rooms in Madrid Downtown,567015970,within an hour,True,True,Universidad,Private room in guesthouse,Private room,2,1.0,1.0,1.0,$66.00,1,365,1.0,365.0,9,28,47,3,3,0,2.0,3.0,3.33,2.67,4.0,2.33
1276823277041891285,Estupendo apartamento recién reformado,24024325,within a few hours,True,True,Universidad,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$140.00,1,30,1.3,30.0,4,14,33,18,18,0,4.89,4.94,4.83,5.0,4.83,4.72
1277025926421924203,Style & Comfort near Gran Vía,537233431,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$150.00,2,365,2.0,365.0,8,20,33,46,46,4,4.91,4.85,4.91,4.91,4.93,4.72
1277092966696551260,Apartamento familiar Plaza Mayor,330597230,within a few hours,True,True,Sol,Entire rental unit,Entire home/apt,8,2.0,4.0,6.0,$200.00,1,365,1.0,365.0,1,7,20,89,89,14,4.6,4.26,4.74,4.66,4.91,4.53
1277314552309885792,Bernabeu Chic Apartament (Staymadrid),13253937,within an hour,True,True,Castillejos,Entire rental unit,Entire home/apt,4,0.5,1.0,2.0,$219.00,2,365,1.3,365.0,12,31,56,33,33,1,4.79,4.67,4.55,4.55,4.67,4.52
1277330451898358576,Homeabout Tetuán I,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,2,1.0,1.0,1.0,$95.00,1,365,4.7,999.0,12,12,12,1,1,0,5.0,4.0,2.0,5.0,4.0,5.0
1277330522120617395,Homeabout Tetuán II,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,2,1.0,1.0,1.0,$106.00,1,365,4.7,999.0,7,7,7,1,1,0,5.0,5.0,5.0,5.0,4.0,5.0
1277330587440480400,Homeabout Tetuán III,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,4,1.0,2.0,2.0,$135.00,1,365,4.7,999.0,1,1,1,7,7,2,4.43,4.71,4.71,4.57,4.71,4.43
1277330640738830002,Homeabout Tetuán V,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,4,1.0,2.0,2.0,$142.00,1,365,4.7,999.0,7,7,7,4,4,0,4.5,4.25,4.25,3.75,3.75,3.75
1277330671060063187,Homeabout Tetuán VI,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,5,1.0,3.0,3.0,$160.00,1,365,4.7,999.0,6,6,6,2,2,1,3.5,5.0,5.0,4.5,4.0,3.0
1277330687142004850,Homeabout Tetuán VII,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,5,1.0,3.0,3.0,$158.00,1,365,4.7,999.0,10,10,10,6,6,0,4.67,4.83,4.5,4.5,4.5,4.67
1277330697389014984,Homeabout Tetuán VIII,17499500,within an hour,True,True,Berruguete,Room in aparthotel,Private room,4,1.0,2.0,2.0,$142.00,1,365,4.7,999.0,7,7,7,3,3,0,4.67,4.67,5.0,5.0,4.33,5.0
1277366135716707725,Acogedor Apartamento en Quintana,23656496,within a day,True,True,Quintana,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$94.00,1,30,1.0,30.0,1,1,1,41,41,1,4.9,4.71,4.93,4.98,4.8,4.8
1277387129590706208,"Homeclub | Madrid Apartment, Pool, and Coworking",438136382,within a day,True,True,Guindalera,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$87.00,1,365,29.2,365.0,9,39,69,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1277430795219869662,"Cozy Stay, 20 Min from Hotspots",486057326,within an hour,True,True,Berruguete,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$116.00,1,1125,2.2,1048.9,6,23,50,52,52,5,4.94,4.92,4.9,4.94,4.59,4.82
1277432704789911723,Chamartin Centro Norte Apt.325,444912851,within an hour,True,True,Castilla,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$159.00,2,1125,2.0,1125.0,0,0,0,23,23,4,4.17,4.22,4.57,4.52,4.48,4.26
1277442296619466161,Homeclub | Stylish Apartment with pool,438136382,within a day,True,True,Guindalera,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$118.00,1,365,28.4,365.0,0,0,12,1,1,0,5.0,4.0,4.0,5.0,5.0,5.0
1277511288287653917,Between Catedral Almudena & Plaza Mayor,303492015,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$61.00,3,365,162.3,365.0,0,0,14,22,22,1,4.68,4.64,4.59,4.77,4.95,4.55
1277531505423132641,Modern flat in centro de mad,656988692,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$125.00,2,365,2.0,365.0,14,18,18,5,5,1,4.2,3.6,4.0,5.0,5.0,3.8
1277542041598376396,Rincón para cortas estancias,147806949,within an hour,True,True,Entrevías,Shared room in rental unit,Shared room,1,1.0,1.0,1.0,$18.00,1,30,1.0,30.0,3,27,57,36,36,0,4.92,4.78,4.97,4.94,4.72,4.92
1277981942202831642,Beautiful+Yard 4P. Ciudad Lineal,376377623,within an hour,True,True,Simancas,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$80.00,2,180,2.0,1125.0,1,7,18,34,34,2,4.97,4.91,4.97,4.94,4.74,4.94
1278097856926324583,Habitación 1 hospedaje Quinta B,509653859,within an hour,True,True,Ventas,Private room in guesthouse,Private room,2,2.0,1.0,1.0,$41.00,1,365,1.0,365.0,22,50,79,29,29,0,4.52,4.38,4.76,4.79,4.59,4.31
1278177788391300980,Dervis - 2 bedrooms in Almagro,346367515,within an hour,True,True,Almagro,Entire rental unit,Entire home/apt,6,3.0,3.0,5.0,$236.00,31,330,31.0,330.0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1278180435968074123,Habitación amplia y luminosa,133904884,a few days or more,True,True,Los Angeles,Private room in rental unit,Private room,1,0.5,1.0,1.0,$29.00,1,365,1.0,365.0,20,43,73,13,13,1,4.92,4.92,4.85,4.92,4.85,4.92
1278214545548579090,Chueca Espacioso y Tranquilo,589986095,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$182.00,5,35,4.9,35.0,0,10,37,25,25,3,4.84,4.92,4.96,4.92,4.96,4.88
1278239293255142785,Precioso y amplio en la gran vía,9885245,within an hour,True,True,Sol,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$121.00,2,365,2.0,365.0,12,39,69,33,33,3,4.36,4.42,4.42,4.36,4.52,4.09
1278292001961850648,Jorge en zerolo,504740655,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$113.00,2,365,2.0,365.0,10,38,68,48,48,0,4.71,4.67,4.6,4.58,4.9,4.54
1278336437966908301,Habitación doble cómoda en Madrid,299352055,within an hour,True,True,Casco Histórico de Vicálvaro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$44.00,2,365,2.0,365.0,18,48,78,25,25,1,4.46,4.71,4.63,4.67,4.25,4.25
1278359036051071208,Habitación individual Madrid,299352055,within an hour,True,True,Casco Histórico de Vicálvaro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$34.00,2,365,2.0,365.0,11,41,71,20,20,1,4.7,4.75,4.95,4.85,4.7,4.65
1278385340597946577,Apartamento Madrid Centro,659597899,within a day,True,True,Moscardó,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$53.00,31,330,31.0,330.0,0,12,13,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0
1278766217599583029,"Madrid, Pequeño y genial estudio",511274243,within an hour,True,True,Abrantes,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$68.00,2,120,2.0,1125.0,13,38,38,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0
1278826266796335056,Smart Suite 1,299417879,within an hour,True,True,Pueblo Nuevo,Private room in rental unit,Private room,3,1.0,1.0,2.0,$60.00,1,365,1.0,365.0,11,21,21,8,8,1,4.88,4.88,5.0,4.88,4.5,4.63
1278826510054351912,Sitio tranquilo y agradable,659657866,a few days or more,True,True,Buenavista,Private room in rental unit,Private room,2,1.0,1.0,1.0,$60.00,1,365,1.0,365.0,24,54,84,14,14,0,5.0,5.0,4.93,4.93,4.79,4.64
1278850543795960714,La Estancia de Pedro Zerolo,504113213,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$93.00,1,1125,2.4,72.5,26,56,86,5,5,0,4.0,3.8,3.6,4.2,4.4,3.6
1278866401443790283,Habitación Rústica Doble Madrid Centro No Ascensor,132022481,within an hour,True,False,Palacio,Private room in rental unit,Private room,2,1.0,1.0,1.0,$129.00,1,365,2.0,99.0,27,57,87,121,121,7,4.32,4.31,4.5,4.3,4.66,4.12
1278933341025142456,Habitación Doble Madrid Plaza España -No Ascensor-,132022481,within an hour,True,False,Palacio,Private room in rental unit,Private room,2,1.0,1.0,1.0,$132.00,1,365,2.0,99.0,21,50,80,30,30,2,4.47,4.4,4.63,4.33,4.77,4.3
1278946789450850163,En el corazón de Malasaña,659714274,within a day,True,True,Universidad,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,$85.00,32,364,32.0,364.0,0,0,0,2,2,0,4.5,5.0,5.0,5.0,4.5,5.0
1278973999887367836,Habitación Privada Madrid Atocha,473275950,within an hour,True,True,Pacífico,Private room in bed and breakfast,Private room,2,2.0,1.0,1.0,$30.00,2,365,2.0,1125.0,5,33,63,21,21,4,4.71,4.86,4.71,4.71,4.9,4.67
1278986210043461300,Individual Rústica en Plaza España - No Ascensor -,132022481,within an hour,True,False,Palacio,Private room in rental unit,Private room,1,1.0,1.0,1.0,$77.00,1,365,2.0,99.0,26,56,86,116,116,8,4.26,4.38,4.61,4.39,4.8,4.14
1279148666788148672,Habitación en piso compartido,14713230,within an hour,True,True,Embajadores,Private room in rental unit,Private room,2,1.0,1.0,1.0,$48.00,3,365,3.0,1125.0,13,43,73,26,26,2,4.62,4.31,4.54,4.81,4.77,4.54
1279491091493425505,Temporary accomodation in La Latina,555461701,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$157.00,1,365,49.9,999.0,6,36,66,23,23,2,4.65,4.74,4.61,4.48,4.83,4.52
1279507457903119564,Cozy & renovated -2Bedrooms 1Bathroom-Malasaña,659835872,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,$120.00,1,365,20.0,365.0,12,42,43,6,6,0,4.0,4.67,4.5,4.33,4.83,3.83
1279533356111589940,Calle Alcalá centro Madrid,659842501,within an hour,True,True,Ventas,Entire rental unit,Entire home/apt,6,2.5,3.0,4.0,$196.00,3,365,3.0,365.0,9,27,50,40,40,3,4.78,4.68,4.78,4.78,4.83,4.68
1279699693424712196,"Vivodomo | Free parking - New building, very quiet",77489120,within an hour,True,True,Berruguete,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$121.00,1,30,1.5,1125.0,5,35,65,71,71,5,4.9,4.85,4.83,4.86,4.59,4.77
1279722037192402039,Smart Suite 2,299417879,within an hour,True,True,Pueblo Nuevo,Private room in rental unit,Private room,3,1.0,1.0,2.0,$61.00,1,365,1.0,365.0,14,29,29,22,22,2,4.55,4.59,4.86,5.0,4.55,4.5
1279738286323021140,Apartamento Almendro Madrid,145123279,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,$173.00,1,365,2.7,999.0,3,14,35,10,10,2,4.9,4.8,4.8,4.9,5.0,4.8
1280384384041479872,Lujoso Loft B Nuevo a Estrenar en Madrid Río,4894315,within an hour,True,True,Comillas,Entire loft,Entire home/apt,4,2.0,1.0,2.0,$143.00,3,90,3.3,90.0,8,30,60,17,17,1,4.94,5.0,5.0,5.0,4.82,4.82
1280698172691258565,D-NewlyEstablished(Wi-Fi~AC~Nespresso~TV~Safe),526028149,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$113.00,2,30,2.0,30.0,12,39,69,55,55,1,4.93,4.91,4.91,4.91,4.98,4.71
1280714716300457293,Centrico y tranquilo,490837898,within a few hours,False,True,Ventas,Entire rental unit,Entire home/apt,4,2.0,2.0,5.0,$138.00,1,365,1.0,365.0,27,57,87,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1281071481388295251,Beautiful Room close to Retiro & Atocha,486168327,within an hour,True,True,Pacífico,Private room in rental unit,Private room,2,1.0,1.0,1.0,$93.00,2,30,2.0,30.0,6,11,36,59,59,4,4.97,4.95,4.98,4.98,4.9,4.88
1281096843364172286,Habitación Moncloa,543825240,within an hour,True,True,Gaztambide,Private room in rental unit,Private room,2,1.0,1.0,1.0,$49.00,1,3,1.0,3.0,12,39,57,58,58,7,4.76,4.84,4.93,4.9,4.9,4.76
1281232670863222672,Room with private bathroom near the Royal Palace,43141266,within an hour,True,True,Imperial,Private room in home,Private room,2,1.0,1.0,1.0,$89.00,2,1125,2.0,1125.0,3,12,30,66,66,3,4.94,4.98,4.91,4.98,4.94,4.89
1281373386647635609,Habitación en casa compartida con puerta privada,596194065,within an hour,False,True,Berruguete,Private room in rental unit,Private room,4,1.0,1.0,3.0,$55.00,1,365,1.0,365.0,15,33,33,15,15,0,4.33,3.73,4.2,4.53,4.2,4.2
1281673954294880164,Dobo San Diego 2Br 4Pax 1Bth,133056146,within an hour,True,True,San Diego,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$134.00,1,365,3.0,999.0,16,46,76,14,14,0,4.57,4.93,4.93,4.86,3.57,4.57
1281786095672691412,Habitación doble centro de Madrid,660307246,within a day,True,True,Cuatro Caminos,Private room in rental unit,Private room,2,1.0,1.0,1.0,$89.00,1,2,1.0,2.0,21,51,81,6,6,0,5.0,4.83,5.0,5.0,5.0,5.0
1281832421256000659,Comparte tu estadía con Ángel.,474786336,within an hour,True,True,Imperial,Private room in rental unit,Private room,1,1.0,1.0,1.0,$35.00,2,365,2.0,365.0,4,4,9,8,8,2,5.0,5.0,5.0,5.0,4.88,4.88
1281919880682511312,Madrid & Centro Collection II,660346594,within an hour,True,True,Embajadores,Private room in rental unit,Private room,1,1.0,1.0,1.0,$56.00,60,365,58.5,365.0,6,22,52,31,31,1,4.9,4.84,4.97,5.0,4.97,4.9
1281924345829404400,Stylish Flat w/ Terrace · Near Madrid Center,122389066,within an hour,True,True,Puerta Bonita,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$85.00,7,365,7.0,365.0,0,9,37,20,20,4,4.95,4.95,5.0,5.0,4.7,5.0
1281934330808292146,la ideal para ti,656595689,within an hour,False,True,Butarque,Private room in rental unit,Private room,2,1.0,1.0,2.0,$63.00,1,365,1.0,365.0,28,58,88,2,2,0,3.5,4.0,4.0,4.0,4.0,3.0
1281949079186139620,la cariñosa,656595689,within an hour,False,True,Butarque,Private room in rental unit,Private room,2,1.0,1.0,1.0,$63.00,1,1125,1.0,1125.0,30,60,90,4,4,0,4.5,4.75,4.5,5.0,4.75,4.75
1281976053030816811,Luminoso Estudio en Pueblo Nuevo,660365346,within a day,True,True,Ventas,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$92.00,3,35,1.0,35.0,0,0,0,7,7,0,4.57,3.71,4.86,5.0,4.86,4.29
1281984110937204319,Habitación confortable y cálida,599795992,a few days or more,True,True,Apostol Santiago,Private room in rental unit,Private room,1,1.0,1.0,1.0,$33.00,2,365,2.0,365.0,10,32,62,11,11,0,4.64,4.73,4.55,4.91,4.45,4.73
1281987766220493818,Retiro Centro,83226982,within a few hours,True,True,Pacífico,Private room in home,Private room,2,1.0,3.0,1.0,$43.00,3,365,3.0,365.0,2,2,2,2,2,0,4.5,4.5,4.5,5.0,5.0,5.0
1282435881177393150,Maravilloso Duplex en Palacio,518713670,within a day,True,True,Palacio,Entire rental unit,Entire home/apt,4,2.5,2.0,2.0,$120.00,30,365,30.0,365.0,30,60,90,1,1,0,4.0,4.0,4.0,4.0,5.0,5.0
1282514140898242119,Estudio con encanto - Ubicación Top cerca Gran Vía,67379047,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$71.00,2,365,28.5,365.0,11,34,64,30,30,0,4.6,4.83,4.93,4.87,4.93,4.33
1282533172706601885,Descansa en Madrid,155819178,within a few hours,True,True,Simancas,Private room in rental unit,Private room,2,1.0,1.0,1.0,$39.00,1,32,1.0,32.0,14,44,74,9,9,1,4.89,4.67,4.89,4.89,4.89,4.56
1282538883198799514,Nuevo y espacioso loft zona Numancia,119493628,within an hour,True,True,Numancia,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$101.00,2,365,2.0,365.0,11,26,56,46,46,1,4.87,4.89,4.8,4.87,4.57,4.76
1282560176921544311,NEW. 3 Bedroom Flat City Center Ideal for families,660498778,within a few hours,True,True,Universidad,Entire rental unit,Entire home/apt,5,2.5,3.0,4.0,$160.00,30,330,30.0,330.0,0,0,0,21,21,0,4.95,4.95,4.9,4.9,4.95,4.67
1282576282031190430,Doctor Castelo XXIII,438136382,within a day,True,True,Ibiza,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$108.00,1,365,30.0,365.0,0,30,60,1,1,0,4.0,5.0,5.0,5.0,5.0,4.0
1282576289349788904,Doctor Castelo X,438136382,within a day,True,True,Ibiza,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,$145.00,30,365,30.0,365.0,0,27,57,1,1,0,5.0,5.0,5.0,3.0,5.0,3.0
1282601687931977121,Habitación acogedora.,546620142,within an hour,True,True,Arcos,Private room in rental unit,Private room,2,1.0,1.0,1.0,$40.00,2,30,2.0,30.0,7,26,54,4,4,0,4.75,5.0,5.0,4.75,4.75,4.75
1282619778282274521,Mercurio B /   Barajas-Aeropuerto     Apartamento,656640877,within an hour,True,False,Casco Histórico de Barajas,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$90.00,1,1125,1.3,1125.0,3,13,37,43,43,2,5.0,5.0,5.0,5.0,4.84,4.91
1282622866579172282,Classic Apartment,660516795,within an hour,True,False,Trafalgar,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$285.00,1,365,1.8,1125.0,10,29,50,4,4,0,5.0,5.0,5.0,4.5,5.0,4.5
1282638884695179342,Loft Terrace,660516795,within an hour,True,False,Trafalgar,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$332.00,1,365,1.8,1125.0,17,38,58,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0
1282640080896866940,Apartamento temporal Plaza de España Madrid Centro,450144376,within an hour,True,True,Argüelles,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,$125.00,1,1125,21.4,385.7,0,0,0,2,2,0,3.5,4.0,4.0,3.0,5.0,3.5
1282642437311399416,Superior Terrace,660516795,within an hour,True,False,Trafalgar,Entire rental unit,Entire home/apt,2,0.0,0.0,0.0,$308.00,1,365,1.5,1125.0,23,53,79,4,4,0,4.5,4.25,3.0,3.5,5.0,3.75
1282755890782179986,Ático Pura Vida,269530912,within an hour,True,True,Puerta Bonita,Entire rental unit,Entire home/apt,8,1.0,2.0,5.0,$68.00,1,1125,1.0,1125.0,0,0,0,5,5,0,4.4,4.8,5.0,5.0,5.0,4.4
1283035124206713922,"Apartmnto B en Madrid con wifi ,Netflix y desayuno",7141976,within an hour,True,True,Valdefuentes,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$85.00,1,1125,1.0,1048.1,0,4,15,1,1,0,5.0,5.0,2.0,5.0,4.0,3.0
1283043460371792026,El timbal hab 2,420272190,within an hour,True,True,Casco Histórico de Barajas,Private room in home,Private room,2,1.0,1.0,1.0,$63.00,1,1125,1.0,1125.0,4,17,42,145,145,11,4.85,4.92,4.9,4.95,4.82,4.8
1283116139762492570,Apartment near Atocha,544236241,within an hour,True,True,Palos de Moguer,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,$70.00,3,365,178.8,365.0,7,37,67,8,8,1,4.38,4.5,4.5,4.5,5.0,4.38
1283148848822586301,5ºA - Apartamento de lujo,315004619,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,$182.00,2,365,2.0,1125.0,10,25,25,8,8,2,5.0,5.0,5.0,5.0,5.0,4.75
1283155759982513736,Executive Apartment,660516795,within an hour,True,False,Trafalgar,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$401.00,1,365,1.5,1125.0,21,49,75,1,1,0,4.0,4.0,4.0,4.0,5.0,3.0
1283167297528395351,habitación en Zaragoza,569556615,within an hour,False,True,Sol,Private room in rental unit,Private room,3,0.0,1.0,2.0,$116.00,2,365,2.0,365.0,0,0,0,26,26,0,4.04,3.96,4.5,4.23,4.88,4.15
1283170950339270641,Flat for temporary rent in Malasaña,291253690,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$100.00,1,365,30.0,365.0,10,40,70,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0
1283207456756069979,Estudio céntrico para 4 Pax,25280313,within an hour,True,True,Acacias,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,$55.00,1,1125,1.9,160.3,13,38,59,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1283208316453694087,Acogedor apartamento temporal de un dormitorio,25280313,within an hour,True,True,Prosperidad,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$86.00,1,1125,25.2,244.6,0,13,43,2,2,0,5.0,5.0,5.0,5.0,4.5,5.0
1283209288666298296,Encantador Apartamento temporal,25280313,within an hour,True,True,Almagro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$302.00,1,1125,17.2,538.2,0,0,13,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1283225748819866921,Lujo de estreno:  tu refugio en Madrid,5298015,within an hour,True,True,Pueblo Nuevo,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,$186.00,2,365,2.0,365.0,9,28,53,86,86,8,4.87,4.84,4.91,4.88,4.47,4.79
1283298010919567428,Blueground | Goya 1bd apartment,434208714,within a day,True,True,Goya,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$178.00,30,1125,34.0,1125.0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1283355759514381256,"Malasaña Apartment, Apartamento central y acogedor",529660013,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$135.00,1,365,3.1,999.0,11,33,63,8,8,2,4.5,4.75,4.25,4.38,4.63,4.38
1283356247253258408,"New apt Elegante, 2br and 1bth",429453821,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$135.00,1,365,3.0,365.0,15,45,75,32,32,2,4.53,4.75,4.56,4.72,4.81,4.41
1283361465320903468,"Puerta Toledo, Habitación doble junto",571742692,within an hour,True,True,Imperial,Private room in rental unit,Private room,2,2.0,1.0,1.0,$53.00,1,365,1.0,365.0,19,44,74,8,8,3,4.5,4.75,4.38,4.13,4.75,4.63
1283376068851290365,"Puerta Toledo, Habitación doble",571742692,within an hour,True,True,Imperial,Private room in rental unit,Private room,2,2.0,1.0,2.0,$60.00,1,365,1.0,365.0,13,39,69,5,5,0,5.0,4.8,4.8,4.8,4.8,4.8
1283402332943353021,"Dulce descanso para 9, ven a Duque de Rivas 8",480261102,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,4,1.0,4.0,2.0,$254.00,1,365,1.0,999.0,3,10,25,17,17,0,4.06,4.29,4.24,3.88,4.65,4.18
1283518480965274672,Precioso ático con terraza,78093977,within an hour,True,False,Embajadores,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,$133.00,3,365,3.0,365.0,3,3,3,6,6,1,5.0,5.0,4.83,5.0,5.0,5.0
1283902065604455817,"Cozy Stay, 20 Min from Top Hotspots",486057326,within an hour,True,True,Berruguete,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$109.00,1,1125,4.6,1103.5,8,18,48,36,36,1,4.91,4.8,4.71,4.94,4.66,4.86
1283937930948529243,Apartamento a 25 minutos centro,65656674,within an hour,True,True,Orcasur,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$53.00,2,365,2.0,365.0,19,49,79,42,42,3,4.62,4.45,4.55,4.69,4.45,4.43
1283948441633835467,Apartamento Plaza Castilla,143283631,within an hour,True,True,Valdeacederas,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$68.00,15,365,15.0,365.0,10,10,29,5,5,0,4.8,4.2,4.8,4.8,4.4,4.0
1283949967743899955,Apartamento metropolitano ifema aeropuerto,559951200,within an hour,True,True,Canillejas,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$73.00,3,180,3.0,1125.0,1,18,25,55,55,2,4.93,4.91,4.98,5.0,4.71,4.85
